pl_name,rastr,ra,decstr,dec,default_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,ttv_flag,pl_imppar,pl_impparerr1,pl_impparerr2,pl_impparlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_trandur,pl_trandurerr1,pl_trandurerr2,pl_trandurlim,pl_ratdor,pl_ratdorerr1,pl_ratdorerr2,pl_ratdorlim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,st_refname,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,rowupdate,pl_pubdate,releasedate,lumclass,plx,e_plx,Teff,e_Teff
Kepler-324 e,19h05m53.15s,286.4714473,+49d38m56.74s,49.6490933,0,<a refstr=OFIR_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....169...90O/abstract target=ref>Ofir et al. 2025</a>,13.979451,3.9e-05,-3.9e-05,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2454975.3383,0.0022,-0.0022,0,0,0.92,0.33,-0.33,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,38.0,18.0,-18.0,0,0.0218,0.0026,-0.0026,0,<a refstr=OFIR_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....169...90O/abstract target=ref>Ofir et al. 2025</a>,0.0,0.0,0.0,0,0.836,0.007,-0.005,0,0.0,0.0,0.0,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14.222,0.069,-0.069,12.291,0.025,-0.025,2025-04-16,2025-02,2025-04-16,,nan,nan,nan,nan
Kepler-325 b,19h19m20.50s,289.8354219,+49d49m32.19s,49.825607,0,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,4.544436472,6.76e-06,-6.76e-06,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2454967.90159,0.00127,-0.00127,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,5585.15,154.19,-154.19,0,0.796602,0.0,0.0,0,4.63122,0.0,0.0,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15.175,0.092,-0.092,13.351,0.035,-0.035,2018-09-25,2018-08-16,2018-09-25,,nan,nan,nan,nan
Kepler-325 c,19h19m20.50s,289.8354219,+49d49m32.19s,49.825607,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,12.76220558,5.548e-05,-5.548e-05,0,3.18,0.35,-0.27,0,0.0,0.0,0.0,0,87.01,0.0,0.0,0,2454976.73026,0.00391,-0.00391,0,0,0.955,0.012,-0.729,0,0.06538,0.00434,-0.00434,0,2.0688,0.0823,-0.0823,0,18.29,9.1,-9.1,0,0.03105,0.000725,-0.007999,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,5445.0,81.0,-81.0,0,0.937,0.105,-0.078,0,4.458,0.072,-0.096,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15.175,0.092,-0.092,13.351,0.035,-0.035,2017-05-08,2017-08-31 00:00,2017-05-08,,nan,nan,nan,nan
Kepler-325 d,19h19m20.50s,289.8354219,+49d49m32.19s,49.825607,0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,38.7146833,0.0001793,-0.0001793,0,3.01,1.13,-0.4,0,0.0,0.0,0.0,0,89.38,0.0,0.0,0,2454967.0365,0.00313,-0.00313,0,0,0.5636,0.0482,-0.4278,0,0.08795,0.0037,-0.0037,0,3.466,0.111,-0.111,0,73.4,29.8,-29.8,0,0.028052,0.004525,-0.001083,0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,5749.0,166.0,-152.0,0,0.982,0.37,-0.13,0,4.404,0.107,-0.25,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15.175,0.092,-0.092,13.351,0.035,-0.035,2015-08-25,2015-09-24,2015-08-25,,nan,nan,nan,nan
Kepler-326 b,19h37m18.14s,294.3255898,+46d00m08.15s,46.0022646,0,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,2.248288213,2.61e-06,-2.61e-06,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2454966.425805,0.000957,-0.000957,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,5179.81,99.45,-99.45,0,1.03691,0.0,0.0,0,4.35008,0.0,0.0,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13.734,0.069,-0.069,11.673,0.019,-0.019,2018-09-25,2018-08-16,2018-09-25,,nan,nan,nan,nan
Kepler-326 c,19h37m18.14s,294.3255898,+46d00m08.15s,46.0022646,0,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,4.5803408188,6.2043e-06,-6.2043e-06,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2454967.07683,0.00115222,-0.00115222,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,5179.81,99.45,-99.45,0,1.03691,0.0,0.0,0,4.35008,0.0,0.0,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13.734,0.069,-0.069,11.673,0.019,-0.019,2019-04-16,2019-03,2019-04-18,,nan,nan,nan,nan
Kepler-326 d,19h37m18.14s,294.3255898,+46d00m08.15s,46.0022646,0,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0.0,0.0,0.0,0,1.816,0.352,-0.143,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,5184.0,104.0,-104.0,0,1.095,0.052,-0.049,0,0.0,0.0,0.0,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13.734,0.069,-0.069,11.673,0.019,-0.019,2018-09-04,2018-10,2018-09-06,,nan,nan,nan,nan
Kepler-327 b,19h30m34.15s,292.6422963,+44d05m15.45s,44.0876251,0,<a refstr=GAIDOS_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.534.3277G/abstract target=ref>Gaidos et al. 2024</a>,2.55,0.0,0.0,0,1.34,0.05,-0.05,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,<a refstr=GAIDOS_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.534.3277G/abstract target=ref>Gaidos et al. 2024</a>,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15.611,0.149,-0.149,11.956,0.022,-0.022,2025-07-17,2024-11,2025-07-17,,nan,nan,nan,nan
Kepler-327 c,19h30m34.15s,292.6422963,+44d05m15.45s,44.0876251,0,<a refstr=GAIDOS_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.534.3277G/abstract target=ref>Gaidos et al. 2024</a>,5.21,0.0,0.0,0,1.25,0.05,-0.06,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,<a refstr=GAIDOS_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.534.3277G/abstract target=ref>Gaidos et al. 2024</a>,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15.611,0.149,-0.149,11.956,0.022,-0.022,2025-07-17,2024-11,2025-07-17,,nan,nan,nan,nan
Kepler-327 d,19h30m34.15s,292.6422963,+44d05m15.45s,44.0876251,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,13.96948245,2.182e-05,-2.182e-05,0,1.92,0.4,-0.16,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2454965.17123,0.00125,-0.00125,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1.4165,0.0488,-0.0488,0,0.0,0.0,0.0,0,0.031702,0.006585,-0.002181,0,<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>,3920.0,49.1,-40.98,0,0.55,0.02,-0.026,0,4.72,0.02,-0.015,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15.611,0.149,-0.149,11.956,0.022,-0.022,2016-05-06,2016-05,2016-05-10,,nan,nan,nan,nan
Kepler-328 b,19h43m14.23s,295.8092756,+40d00m30.55s,40.0084866,0,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0.0,0.0,0.0,0,3.218,0.369,-0.362,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,6210.0,217.0,-217.0,0,1.439,0.157,-0.138,0,0.0,0.0,0.0,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15.794,0.115,-0.115,14.187,0.067,-0.067,2018-09-04,2018-10,2018-09-06,,nan,nan,nan,nan
Kepler-328 c,19h43m14.23s,295.8092756,+40d00m30.55s,40.0084866,0,<a refstr=Q1_Q17_DR25_SUPPLEMENTAL_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 Supplemental KOI Table</a>,71.3116598,0.0004867,-0.0004867,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2454965.39239,0.00391,-0.00391,0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,6064.0,123.0,-123.0,0,1.50384,0.0,0.0,0,4.13674,0.0,0.0,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15.794,0.115,-0.115,14.187,0.067,-0.067,2018-09-25,2018-08-16,2018-09-25,,nan,nan,nan,nan
Kepler-329 b,19h57m04.36s,299.2681646,+45d13m38.23s,45.2272852,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,7.41634701,2.752e-05,-2.752e-05,0,1.24,0.07,-0.07,0,0.0,0.0,0.0,0,88.86,0.0,0.0,0,2454968.85372,0.00301,-0.00301,0,0,0.476,0.466,-0.275,0,0.05055,0.00274,-0.00274,0,2.1362,0.0864,-0.0864,0,23.96,7.6,-7.6,0,0.020845,0.000426,-0.001194,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,4156.0,83.0,-91.0,0,0.545,0.03,-0.03,0,4.712,0.027,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15.886,0.057,-0.057,12.693,0.02,-0.02,2017-05-08,2017-08-31 00:00,2017-05-08,,nan,nan,nan,nan
Kepler-329 c,19h57m04.36s,299.2681646,+45d13m38.23s,45.2272852,0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,18.68465,0.00019,-0.00019,0,2.47,0.1,-0.1,0,0.0,0.0,0.0,0,86.52,0.0,0.0,0,2454969.1495,0.0039,-0.0039,0,0,0.911,0.1,-0.1,0,0.1224,0.0,0.0,0,4.5303,0.0,0.0,0,15.8,3.9,-3.9,0,0.0397,0.0013,-0.0013,0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,4354.0,64.0,-64.0,0,0.571,0.012,-0.012,0,4.7,0.3,-0.3,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15.886,0.057,-0.057,12.693,0.02,-0.02,2013-10-28,2014-01-08,2013-10-28,,nan,nan,nan,nan
Kepler-33 b,19h16m18.61s,289.0775348,+46d00m18.61s,46.0051696,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,5.66815821,1.566e-05,-1.566e-05,0,1.85,0.28,-0.46,0,0.0,0.0,0.0,0,88.85,0.0,0.0,0,2454964.88743,0.00232,-0.00232,0,1,0.177,0.218,-0.177,0,0.01197,0.00046,-0.00046,0,4.9064,0.0587,-0.0587,0,8.797,0.69,-0.69,0,0.009996,0.000315,-0.000219,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,5900.0,117.0,-117.0,0,1.694,0.257,-0.418,0,4.022,0.195,-0.09,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14.099,0.08,-0.08,12.591,0.022,-0.022,2017-05-08,2017-08-31 00:00,2017-05-08,,nan,nan,nan,nan
Kepler-33 c,19h16m18.61s,289.0775348,+46d00m18.61s,46.0051696,0,<a refstr=GAJDO_SCARON__ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019RAA....19...41G/abstract target=ref>Gajdo&scaron; et al. 2019</a>,13.1753729952,4.88271e-05,-4.88271e-05,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,2454976.69614,0.00291939,-0.00291939,0,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,5904.0,78.0,-78.0,0,1.71415,0.0,0.0,0,3.99935,0.0,0.0,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14.099,0.08,-0.08,12.591,0.022,-0.022,2019-04-16,2019-03,2019-04-18,,nan,nan,nan,nan
Kepler-33 d,19h16m18.61s,289.0775348,+46d00m18.61s,46.0051696,0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,21.77568751,3.731e-05,-3.731e-05,0,4.77,1.12,-1.08,0,0.0,0.0,0.0,0,89.95,0.0,0.0,0,2455022.63828,0.00135,-0.00135,0,1,0.0589,0.2642,-0.0588,0,0.07995,0.00076,-0.00076,0,7.9448,0.0422,-0.0422,0,21.451,0.19,-0.19,0,0.025768,0.000358,-0.000151,0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,5900.0,120.0,-117.0,0,1.694,0.399,-0.381,0,4.022,0.184,-0.122,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14.099,0.08,-0.08,12.591,0.022,-0.022,2014-11-18,2014-12-04,2014-11-18,,nan,nan,nan,nan
Kepler-33 e,19h16m18.61s,289.0775348,+46d00m18.61s,46.0051696,0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,31.78476785,9.714e-05,-9.714e-05,0,3.66,0.87,-0.82,0,0.0,0.0,0.0,0,89.95,0.0,0.0,0,2454968.87202,0.00255,-0.00255,0,1,0.0639,0.3012,-0.0636,0,0.04722,0.00084,-0.00084,0,8.8081,0.0721,-0.0721,0,28.065,0.85,-0.85,0,0.019804,0.000431,-0.000166,0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,5900.0,120.0,-117.0,0,1.694,0.399,-0.381,0,4.022,0.184,-0.122,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14.099,0.08,-0.08,12.591,0.022,-0.022,2015-08-25,2015-09-24,2015-08-25,,nan,nan,nan,nan
Kepler-33 f,19h16m18.61s,289.0775348,+46d00m18.61s,46.0051696,1,<a refstr=LISSAUER_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...750..112L/abstract target=ref> Lissauer et al. 2012 </a>,41.02902,0.00042,-0.00042,0,4.46,0.41,-0.41,0,0.0,0.0,0.0,0,89.17,0.33,-0.42,0,2455005.5763,0.004,-0.004,0,1,0.43,0.15,-0.23,0,0.0579,0.0012,-0.0012,0,9.87,0.11,-0.15,0,29.5,3.3,-3.3,0,0.02227,0.00076,-0.00076,0,<a refstr=LISSAUER_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012ApJ...750..112L/abstract target=ref> Lissauer et al. 2012 </a>,5904.0,47.0,-47.0,0,1.82,0.14,-0.18,0,4.027,0.056,-0.056,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,14.099,0.08,-0.08,12.591,0.022,-0.022,2021-10-04,2012-05,2021-10-04,,nan,nan,nan,nan
Kepler-330 b,19h13m47.38s,288.4474035,+44d48m06.34s,44.8017616,0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,8.25981532,4.818e-05,-4.818e-05,0,1.31,0.21,-0.1,0,0.0,0.0,0.0,0,89.95,0.0,0.0,0,2454970.46872,0.00539,-0.00539,0,0,0.0477,0.4041,-0.0476,0,0.0327,0.002,-0.002,0,2.982,0.151,-0.151,0,21.49,2.8,-2.8,0,0.016121,0.000987,-0.000407,0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,5108.0,164.0,-130.0,0,0.743,0.119,-0.055,0,4.608,0.027,-0.101,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15.569,0.092,-0.092,13.259,0.03,-0.03,2014-11-21,2014-12-18,2014-11-21,,nan,nan,nan,nan
Kepler-330 c,19h13m47.38s,288.4474035,+44d48m06.34s,44.8017616,0,<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>,15.95545002,4.701e-05,-4.701e-05,0,2.308,0.219,-0.219,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.027246,0.003752,-0.001041,0,<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>,5028.0,60.0,-60.0,0,0.779,0.026,-0.025,0,0.0,0.0,0.0,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15.569,0.092,-0.092,13.259,0.03,-0.03,2024-12-05,2018-12,2024-12-05,,nan,nan,nan,nan
Kepler-331 b,19h27m20.24s,291.8343455,+39d18m26.45s,39.3073462,0,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0.0,0.0,0.0,0,2.504,0.23,-0.194,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,4347.0,152.0,-152.0,0,0.7,0.055,-0.05,0,0.0,0.0,0.0,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16.199,0.149,-0.149,13.343,0.035,-0.035,2018-09-04,2018-10,2018-09-06,,nan,nan,nan,nan
Kepler-331 c,19h27m20.24s,291.8343455,+39d18m26.45s,39.3073462,0,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,0.0,0.0,0.0,0,2.721,0.248,-0.224,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>,4347.0,152.0,-152.0,0,0.7,0.055,-0.05,0,0.0,0.0,0.0,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16.199,0.149,-0.149,13.343,0.035,-0.035,2018-09-04,2018-10,2018-09-06,,nan,nan,nan,nan
Kepler-331 d,19h27m20.24s,291.8343455,+39d18m26.45s,39.3073462,0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,32.1340737,0.0001339,-0.0001339,0,1.92,0.16,-0.16,0,0.0,0.0,0.0,0,89.38,0.0,0.0,0,2454975.27333,0.00332,-0.00332,0,0,0.5062,0.0289,-0.4408,0,0.1316,0.00688,-0.00688,0,2.696,0.115,-0.115,0,82.1,31.3,-31.3,0,0.03373,0.000491,-0.002097,0,<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>,4345.0,133.0,-143.0,0,0.521,0.044,-0.044,0,4.733,0.046,-0.044,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16.199,0.149,-0.149,13.343,0.035,-0.035,2015-08-25,2015-09-24,2015-08-25,,nan,nan,nan,nan
